Customer,State,Customer_Lifetime_Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location_Code,Marital_Status,Monthly_Premium_Auto,Number_of_Policies,Policy,Renew_Offer_Type,Sales_Channel,Total_Claim_Amount,Vehicle_Class,Vehicle_Size
8493,DL34364,California,2914.09461,No,Extended,High School or Below,Disabled,M,28523,Suburban,Married,77,1,Corporate L1,Offer3,Agent,369.6,Four-Door Car,Large
8494,WX16610,California,5824.767025,No,Basic,Bachelor,Employed,F,38492,Urban,Married,72,3,Personal L3,Offer2,Branch,207.901654,Four-Door Car,Medsize
8495,NH76558,California,5755.18214,No,Basic,High School or Below,Employed,F,97657,Rural,Married,71,8,Personal L2,Offer2,Branch,107.325235,Two-Door Car,Medsize
8496,SQ14756,California,2424.690776000001,No,Basic,Master,Employed,M,49008,Suburban,Married,61,1,Personal L1,Offer1,Branch,292.8,Four-Door Car,Medsize
8497,EP64069,California,5138.244998,No,Basic,Bachelor,Employed,F,72264,Urban,Married,64,9,Corporate L3,Offer3,Web,272.649844,Four-Door Car,Medsize
8498,IS63817,California,6047.02516,Yes,Extended,College,Employed,M,20396,Suburban,Married,76,4,Corporate L2,Offer1,Branch,364.8,Four-Door Car,Medsize
8499,UC83161,California,6106.468745,No,Premium,High School or Below,Employed,F,60234,Rural,Married,152,1,Personal L2,Offer3,Web,136.217066,SUV,Medsize
8500,DL45122,California,3329.887725,No,Extended,Bachelor,Employed,M,75556,Suburban,Married,84,1,Corporate L3,Offer2,Agent,498.927007,Four-Door Car,Small
8501,KB90953,California,40132.01135,No,Extended,Bachelor,Employed,F,98710,Urban,Married,123,2,Personal L2,Offer2,Branch,587.391029,Sports Car,Medsize
8502,EX72956,California,5095.365993,No,Basic,Bachelor,Employed,F,69461,Rural,Single,64,6,Personal L2,Offer3,Branch,101.417253,Two-Door Car,Large
8503,YN15016,California,4471.7478759999985,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,68,9,Personal L3,Offer1,Branch,489.6,Four-Door Car,Medsize
8504,GW56797,California,8773.507548,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,87,2,Personal L3,Offer4,Branch,626.4,Four-Door Car,Medsize
8505,QR57842,California,10351.37265,No,Extended,College,Employed,F,73895,Suburban,Married,129,7,Corporate L1,Offer4,Branch,825.416826,SUV,Medsize
8506,TB53616,California,10408.96865,Yes,Basic,High School or Below,Retired,M,20228,Suburban,Divorced,101,2,Personal L3,Offer1,Branch,523.815839,SUV,Medsize
8507,JN10602,California,8201.330033,No,Basic,Master,Employed,F,81785,Suburban,Divorced,67,2,Personal L2,Offer1,Agent,321.6,Four-Door Car,Large
8508,VI94769,California,2248.449633,Yes,Basic,Bachelor,Retired,F,24910,Suburban,Single,63,1,Personal L1,Offer1,Branch,347.857619,Four-Door Car,Medsize
8509,BQ60673,California,5205.024842,No,Basic,Bachelor,Employed,M,32946,Suburban,Married,66,6,Corporate L3,Offer1,Branch,316.8,Two-Door Car,Small
8510,JK68578,California,15306.13396,No,Basic,High School or Below,Employed,F,83868,Rural,Married,189,7,Corporate L2,Offer1,Agent,134.836237,Luxury Car,Medsize
8511,OI39449,California,8002.308333,Yes,Basic,College,Unemployed,F,0,Suburban,Married,107,3,Personal L2,Offer1,Agent,513.6,SUV,Medsize
8512,NJ29981,California,4553.185557,No,Extended,High School or Below,Unemployed,M,0,Suburban,Married,124,1,Corporate L3,Offer1,Branch,714.494746,SUV,Medsize
8513,ZO16199,California,5354.365535,No,Basic,High School or Below,Disabled,F,17099,Suburban,Married,69,9,Personal L2,Offer1,Web,331.2,Four-Door Car,Small
8514,HB12866,California,7449.855125,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,206,1,Personal L2,Offer2,Agent,1483.2,Luxury SUV,Large
8515,DQ19344,California,3112.049841,No,Extended,College,Employed,M,33046,Rural,Married,79,1,Personal L3,Offer4,Branch,181.538354,Four-Door Car,Medsize
8516,GH35369,California,4386.277558,Yes,Basic,College,Retired,M,10621,Suburban,Single,67,5,Personal L3,Offer1,Agent,321.6,Four-Door Car,Medsize
8517,QR26617,California,4865.848218,No,Basic,Bachelor,Employed,M,21498,Suburban,Married,63,9,Corporate L1,Offer2,Agent,302.4,Four-Door Car,Medsize
8518,QZ34525,California,6993.380587999999,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,66,2,Personal L3,Offer1,Agent,439.701118,Four-Door Car,Medsize
8519,IU62399,California,5860.48309,No,Basic,Bachelor,Employed,F,36889,Urban,Married,74,3,Personal L2,Offer1,Agent,192.186026,Four-Door Car,Medsize
8520,OH23893,California,9115.57169,No,Basic,Bachelor,Employed,F,69588,Rural,Married,114,6,Personal L1,Offer1,Branch,173.080024,SUV,Medsize
8521,ZX83542,California,5300.6863939999985,No,Basic,Master,Disabled,M,26585,Urban,Married,69,4,Corporate L3,Offer1,Call Center,308.6511950000001,Four-Door Car,Large
8522,CO16841,California,3630.269217,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,101,1,Corporate L2,Offer2,Web,727.2,SUV,Small
8523,MV81355,California,8819.018934,Yes,Basic,High School or Below,Employed,M,99845,Suburban,Married,110,8,Personal L2,Offer2,Branch,528.0,SUV,Medsize
8524,HU22390,California,5389.499465,Yes,Extended,College,Employed,M,66429,Rural,Married,136,1,Corporate L3,Offer2,Agent,57.712985,Sports Car,Medsize
8525,YS74016,California,3123.080994,Yes,Basic,Bachelor,Unemployed,M,0,Suburban,Married,101,1,Personal L2,Offer1,Agent,960.115399,SUV,Large
8526,PU33703,California,2435.321545,No,Basic,College,Employed,F,43721,Suburban,Married,61,1,Personal L2,Offer2,Branch,292.8,Four-Door Car,Small
8527,PJ59176,California,8754.233404,No,Basic,High School or Below,Employed,M,51209,Rural,Married,109,6,Personal L3,Offer1,Call Center,39.49793,SUV,Medsize
8528,ML68781,California,2628.5630960000008,No,Basic,College,Employed,F,84498,Urban,Married,65,1,Personal L3,Offer2,Branch,255.21004900000003,Four-Door Car,Medsize
8529,JI93499,California,6669.184698,No,Basic,High School or Below,Unemployed,M,0,Suburban,Married,65,2,Corporate L1,Offer3,Agent,312.0,Four-Door Car,Medsize
8530,NY90858,California,6765.800531999998,No,Extended,College,Employed,M,59034,Urban,Married,85,3,Personal L3,Offer1,Agent,378.75258,Four-Door Car,Medsize
8531,IZ76711,California,10013.77995,No,Extended,Bachelor,Unemployed,F,0,Suburban,Married,135,3,Personal L2,Offer2,Branch,773.690268,Sports Car,Medsize
8532,BT78461,California,11288.17204,No,Basic,College,Employed,F,96399,Urban,Married,70,2,Personal L1,Offer2,Agent,307.89535,Four-Door Car,Medsize
8533,PS68884,California,4686.469674,Yes,Basic,College,Employed,M,58089,Suburban,Married,118,1,Corporate L3,Offer1,Agent,566.4,SUV,Medsize
8534,EY71439,California,7131.731291,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,103,3,Corporate L2,Offer3,Call Center,741.6,Sports Car,Small
8535,TO84268,California,9051.712161,No,Premium,Master,Employed,M,60964,Urban,Married,113,4,Personal L2,Offer3,Agent,327.723713,Four-Door Car,Medsize
8536,UH93563,California,5306.162741,No,Basic,College,Employed,M,42871,Suburban,Married,67,6,Corporate L3,Offer3,Web,321.6,Four-Door Car,Small
8537,GD57363,California,5133.635886,No,Basic,College,Employed,M,38795,Rural,Married,65,3,Personal L2,Offer2,Agent,98.354737,Four-Door Car,Medsize
8538,LU36517,California,11124.60499,No,Premium,Bachelor,Unemployed,M,0,Suburban,Single,112,2,Personal L2,Offer3,Agent,806.4,Two-Door Car,Small
8539,DO93657,California,7285.103913,No,Extended,Master,Employed,M,57134,Suburban,Married,91,8,Personal L3,Offer1,Branch,436.8,Two-Door Car,Medsize
8540,EF41225,California,14627.928069999998,No,Extended,College,Employed,F,40711,Suburban,Married,121,2,Personal L3,Offer3,Web,580.8,SUV,Medsize
8541,CY97519,California,17086.75371,No,Basic,College,Employed,M,26334,Suburban,Married,63,2,Corporate L1,Offer2,Branch,453.6,Two-Door Car,Small
8542,FO36473,California,4298.378567,No,Basic,Bachelor,Employed,F,31414,Suburban,Married,116,1,Personal L3,Offer1,Call Center,556.8,SUV,Medsize
8543,OD66412,California,5018.894421,No,Basic,Doctor,Employed,F,74423,Rural,Married,62,5,Personal L2,Offer2,Agent,50.800186,Four-Door Car,Medsize
8544,IW54903,California,7200.664876999998,Yes,Basic,College,Unemployed,F,0,Suburban,Married,66,2,Personal L1,Offer2,Agent,316.8,Four-Door Car,Medsize
8545,RF64040,California,9591.028253,No,Extended,Bachelor,Unemployed,F,0,Rural,Married,128,6,Corporate L3,Offer1,Call Center,150.952506,SUV,Medsize
8546,CB17191,California,3240.667531,No,Extended,High School or Below,Employed,F,30646,Rural,Married,81,1,Corporate L2,Offer1,Agent,128.57791,Four-Door Car,Medsize
8547,OI39301,California,8906.50609,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,118,3,Personal L2,Offer2,Agent,566.4,SUV,Medsize
8548,VY90611,California,2499.036551,No,Basic,Master,Employed,F,28264,Suburban,Divorced,63,1,Corporate L3,Offer2,Agent,364.622773,Two-Door Car,Small
8549,KF96171,California,8167.992322,No,Premium,High School or Below,Unemployed,F,0,Suburban,Single,117,6,Personal L2,Offer1,Call Center,842.4,Two-Door Car,Medsize
8550,IJ36435,California,5811.61185,No,Extended,College,Unemployed,F,0,Urban,Married,79,8,Personal L2,Offer3,Agent,304.550129,Four-Door Car,Medsize
8551,GX40957,California,18732.2012,No,Basic,College,Employed,F,70187,Suburban,Married,117,2,Personal L3,Offer3,Call Center,632.16097,Sports Car,Medsize
8552,RT36566,California,5260.623466,No,Basic,Bachelor,Employed,F,31006,Suburban,Divorced,67,4,Personal L3,Offer2,Call Center,321.6,Four-Door Car,Medsize
8553,ML38237,California,8869.631143,No,Basic,High School or Below,Unemployed,F,0,Suburban,Married,119,4,Corporate L1,Offer1,Agent,571.2,SUV,Medsize
8554,RR74547,California,2878.846941,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,85,1,Personal L3,Offer3,Call Center,612.0,Four-Door Car,Large
8555,PK26805,California,2810.957053,No,Basic,High School or Below,Employed,M,20371,Suburban,Married,71,1,Personal L2,Offer4,Call Center,340.8,Four-Door Car,Medsize
8556,KS36311,California,2701.039719000001,No,Basic,College,Employed,F,39141,Suburban,Married,68,1,Personal L1,Offer2,Branch,402.456296,Four-Door Car,Small
8557,ZZ69693,California,2449.5800480000007,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,69,1,Corporate L3,Offer3,Branch,496.8,Four-Door Car,Large
8558,FS70572,California,9445.925985,No,Extended,College,Employed,M,76837,Rural,Divorced,78,2,Corporate L2,Offer4,Call Center,23.788022,Four-Door Car,Small
8559,LN87823,California,4414.577688,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,61,7,Personal L2,Offer3,Agent,643.877067,Four-Door Car,Medsize
8560,XL81489,California,6785.536334,No,Premium,Bachelor,Unemployed,F,0,Suburban,Single,197,1,Corporate L3,Offer1,Agent,1439.676002,Sports Car,Small
8561,NQ32487,California,3600.934326,Yes,Basic,High School or Below,Retired,F,25147,Suburban,Single,101,1,Personal L2,Offer1,Agent,694.598288,SUV,Medsize
8562,XF60649,California,7452.939190999998,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,106,4,Personal L2,Offer1,Web,763.2,SUV,Medsize
8563,VA95584,California,12723.15311,No,Basic,Master,Employed,M,34665,Suburban,Married,64,2,Personal L3,Offer2,Branch,450.85948,Two-Door Car,Small
8564,FN80010,California,4312.642503,No,Basic,Master,Disabled,F,25404,Suburban,Divorced,112,1,Personal L3,Offer1,Branch,578.1752339999998,SUV,Medsize
8565,QX22025,California,12148.94098,No,Basic,High School or Below,Employed,F,37025,Urban,Married,101,2,Corporate L1,Offer3,Branch,427.243803,SUV,Medsize
8566,ZU63258,California,3549.747466,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,100,1,Personal L3,Offer2,Agent,480.0,SUV,Medsize
8567,IC74050,California,6153.394838,No,Premium,High School or Below,Disabled,F,23939,Suburban,Married,160,1,Personal L2,Offer1,Call Center,768.0,SUV,Medsize
8568,JX80723,California,6272.416823,No,Extended,College,Employed,M,76673,Rural,Divorced,80,4,Personal L1,Offer1,Branch,56.08210699999999,Four-Door Car,Medsize
8569,CT50487,California,2851.161121,No,Basic,High School or Below,Employed,F,55274,Suburban,Married,71,1,Corporate L3,Offer2,Call Center,484.728153,Two-Door Car,Medsize
8570,VT16570,California,6781.125672,No,Extended,College,Employed,F,30324,Rural,Divorced,86,8,Corporate L2,Offer1,Call Center,143.943749,Four-Door Car,Medsize
8571,YW94562,California,4985.239225,No,Basic,College,Employed,F,31702,Suburban,Married,63,7,Personal L2,Offer1,Web,302.4,Four-Door Car,Medsize
8572,JG83075,California,6725.043747,No,Extended,College,Unemployed,F,0,Suburban,Single,95,5,Corporate L3,Offer1,Agent,684.0,Four-Door Car,Medsize
8573,SZ61563,California,36632.53432,No,Extended,Bachelor,Employed,M,70908,Urban,Divorced,132,2,Personal L2,Offer1,Call Center,521.444011,SUV,Medsize
8574,JO60130,California,5838.89915,Yes,Basic,High School or Below,Employed,M,81082,Urban,Married,73,4,Personal L2,Offer2,Agent,281.29590299999995,Four-Door Car,Large
8575,BG55927,California,12206.89208,No,Premium,College,Disabled,F,17705,Suburban,Married,108,2,Personal L3,Offer2,Agent,668.73901,Two-Door Car,Medsize
8576,BS53322,California,14196.96535,No,Basic,High School or Below,Employed,F,77738,Urban,Married,118,2,Personal L3,Offer2,Call Center,463.457352,SUV,Small
8577,FZ13256,California,2670.797821,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,72,1,Corporate L1,Offer1,Web,366.2772240000001,Four-Door Car,Medsize
8578,CM38959,California,8033.9108620000015,No,Basic,College,Employed,F,70311,Suburban,Married,66,2,Personal L3,Offer1,Branch,341.395103,Two-Door Car,Medsize
8579,FS38926,California,9685.542977,No,Extended,Bachelor,Employed,F,66022,Rural,Married,239,1,Personal L2,Offer4,Web,538.2295019999998,Luxury Car,Medsize
8580,EN31802,California,36168.34106,No,Basic,High School or Below,Employed,M,74140,Suburban,Married,101,2,Personal L1,Offer2,Web,484.8,SUV,Medsize
8581,TO18404,California,10453.2558,No,Extended,Bachelor,Employed,F,73604,Urban,Divorced,88,2,Corporate L3,Offer2,Agent,398.19284,Two-Door Car,Medsize
8582,VQ53427,California,5406.694854,No,Basic,College,Medical Leave,M,21855,Suburban,Married,74,6,Corporate L2,Offer1,Web,355.2,Four-Door Car,Medsize
8583,OT50011,California,2671.166649,No,Basic,Master,Medical Leave,F,23305,Rural,Married,68,1,Personal L2,Offer2,Branch,127.157137,Four-Door Car,Medsize
8584,OO96627,California,3531.348165,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,98,1,Corporate L3,Offer2,Call Center,958.502743,Two-Door Car,Small
8585,BN77676,California,4835.569505,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,71,6,Personal L2,Offer3,Agent,511.2,Four-Door Car,Medsize
8586,JT64945,California,13422.06378,No,Basic,College,Employed,F,65024,Urban,Married,67,2,Personal L2,Offer2,Call Center,189.869329,Four-Door Car,Medsize
8587,BO58202,California,2424.224662,No,Basic,Bachelor,Disabled,F,22590,Rural,Single,67,1,Personal L3,Offer1,Call Center,85.68352,Two-Door Car,Medsize
8588,UR71715,California,2983.110414,No,Extended,College,Unemployed,M,0,Suburban,Single,91,1,Personal L3,Offer4,Call Center,436.8,Four-Door Car,Small
8589,GM84292,California,14723.407119999998,No,Extended,Master,Employed,F,38401,Suburban,Married,92,2,Corporate L1,Offer1,Agent,441.6,Four-Door Car,Medsize
8590,DW20514,California,8438.463783,No,Basic,College,Disabled,M,25539,Suburban,Married,112,3,Personal L3,Offer1,Web,585.069825,SUV,Small
8591,WZ45123,California,14435.67365,Yes,Premium,Master,Employed,M,60880,Rural,Married,119,2,Personal L2,Offer1,Agent,109.906628,Two-Door Car,Medsize
8592,LW11571,California,2690.069754,No,Basic,Bachelor,Employed,M,87313,Suburban,Divorced,67,1,Personal L1,Offer2,Agent,321.6,Four-Door Car,Small
8593,TI48450,California,7948.544751,No,Basic,College,Employed,M,23916,Suburban,Married,68,2,Corporate L3,Offer4,Call Center,481.11376500000006,Two-Door Car,Medsize
8594,CZ62883,California,11378.88711,No,Extended,Bachelor,Employed,F,34854,Suburban,Married,95,2,Corporate L2,Offer2,Call Center,456.0,Four-Door Car,Medsize
8595,BY88565,California,5219.7540450000015,No,Basic,College,Employed,F,48203,Suburban,Divorced,66,6,Personal L2,Offer4,Call Center,413.238845,Four-Door Car,Medsize
8596,EB61889,California,9486.037005,No,Extended,High School or Below,Medical Leave,M,25322,Suburban,Divorced,126,3,Corporate L3,Offer3,Call Center,886.0335539999999,Sports Car,Medsize
8597,GX22027,California,4762.557323,No,Basic,Bachelor,Medical Leave,F,16656,Suburban,Married,63,9,Personal L2,Offer1,Branch,302.4,Two-Door Car,Medsize
8598,BN91755,California,4975.171042,No,Extended,Master,Employed,F,44723,Urban,Married,124,1,Personal L2,Offer1,Call Center,341.08827599999995,SUV,Medsize
8599,OZ89964,California,4422.615495,No,Basic,High School or Below,Employed,M,35979,Suburban,Single,116,1,Personal L3,Offer3,Call Center,556.8,Sports Car,Small
8600,PV62467,California,4849.697945,No,Basic,College,Employed,F,36413,Rural,Married,61,3,Personal L3,Offer1,Branch,153.013115,Four-Door Car,Medsize
8601,QZ71100,California,19237.69976,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,196,2,Corporate L1,Offer2,Call Center,2092.523421,Luxury Car,Medsize
8602,UA63517,California,8518.549119,No,Basic,Doctor,Unemployed,F,0,Suburban,Married,112,8,Personal L3,Offer2,Branch,537.6,Sports Car,Medsize
8603,BD69478,California,5194.654884000001,No,Basic,College,Employed,M,51883,Suburban,Married,66,9,Personal L2,Offer2,Call Center,623.751121,Two-Door Car,Small
8604,GV41938,California,46302.07562,No,Premium,High School or Below,Unemployed,F,0,Suburban,Married,151,2,Personal L1,Offer1,Call Center,1087.2,SUV,Medsize
8605,UA73107,California,2538.62632,Yes,Basic,Bachelor,Retired,M,18608,Suburban,Divorced,71,1,Corporate L3,Offer2,Web,340.8,Four-Door Car,Medsize
8606,XU43725,California,14070.638969999998,No,Extended,College,Unemployed,F,0,Suburban,Single,127,2,Corporate L2,Offer1,Web,677.868206,SUV,Medsize
8607,MT78037,California,2748.933734,No,Basic,High School or Below,Employed,M,55964,Suburban,Divorced,69,1,Personal L2,Offer2,Branch,496.8,Four-Door Car,Medsize
8608,FH81263,California,6006.211611,No,Basic,High School or Below,Employed,M,85510,Suburban,Married,74,4,Corporate L3,Offer1,Agent,355.2,Four-Door Car,Small
8609,SZ94413,California,3286.440915,No,Extended,High School or Below,Employed,M,30706,Urban,Married,84,1,Personal L2,Offer2,Agent,225.654806,Four-Door Car,Medsize
8610,HI48554,California,2648.350463,No,Basic,High School or Below,Medical Leave,F,29587,Suburban,Married,69,1,Personal L2,Offer4,Web,331.2,Two-Door Car,Small
8611,YR30159,California,20936.33105,No,Basic,College,Employed,M,20309,Suburban,Divorced,181,2,Personal L3,Offer1,Agent,1579.854155,Luxury Car,Medsize
8612,EV15014,California,7194.233091,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,71,2,Personal L3,Offer1,Branch,599.375099,Four-Door Car,Medsize
8613,BM16805,California,11435.23124,No,Basic,College,Disabled,F,12470,Suburban,Married,103,2,Corporate L1,Offer1,Agent,618.6886509999998,SUV,Medsize
8614,IB60476,California,4064.107529,No,Basic,Master,Unemployed,M,0,Suburban,Married,107,1,Personal L3,Offer4,Branch,513.6,Sports Car,Medsize
8615,VS42598,California,8256.2978,Yes,Basic,Bachelor,Employed,F,62902,Rural,Married,69,2,Personal L1,Offer2,Web,159.383042,Two-Door Car,Medsize
8616,BB65725,California,8061.198798,No,Basic,College,Employed,M,57293,Urban,Married,102,7,Corporate L3,Offer1,Agent,347.996042,Sports Car,Medsize
8617,UZ86963,California,9333.076001,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,129,3,Corporate L2,Offer1,Agent,928.8,Sports Car,Medsize
8618,RR39300,California,34243.51034,No,Extended,High School or Below,Employed,F,51255,Urban,Married,122,2,Personal L2,Offer1,Call Center,421.70554,SUV,Medsize
8619,IU25994,California,31516.5084,No,Extended,College,Unemployed,M,0,Suburban,Married,125,2,Corporate L3,Offer3,Branch,626.411563,SUV,Medsize
8620,IO81315,California,2460.167359,No,Basic,College,Employed,F,69241,Rural,Married,61,1,Personal L2,Offer3,Web,47.95916,Four-Door Car,Small
